"x"	"y"	"resp"
"141"	2568699.3651	1126298.9897	0
"142"	2568343.2988	1126100.0946	0
"143"	2568045.8793	1125798.7409	0
"144"	2569599.4605	1121999.4724	0
"145"	2571122.4981	1124203.0004	0
"146"	2571573.1105	1123826	0
"147"	2572997.0672	1122669.9799	0
"148"	2572945.4141	1123049.9792	0
"149"	2572198.7381	1124600.0514	0
"150"	2572681.9752	1125041.7817	0
"151"	2572202.5095	1124701.7128	0
"152"	2577699.9938	1127074.0341	0
"153"	2566898.7591	1128704.9746	0
"154"	2567033.3263	1128732.9634	0
"155"	2567443.2998	1128795.92499999	0
"156"	2568002.0673	1128000.9629	0
"157"	2569848.0637	1128505.0723	0
"158"	2573297.1372	1122711.8246	0
"159"	2574338.9191	1120264.9366	0
"160"	2574493.8254	1120197.7897	0
"161"	2574300	1119800	1
"162"	2571096.688	1120205.1392	1
"163"	2571275.3933	1120622.951	1
"164"	2570971.9841	1121569.0364	0
"165"	2570875.0776	1121802.9905	0
"166"	2574998.6062	1121895.3921	0
"167"	2574725.0364	1121175.4195	1
"168"	2570375.4895	1121675.136	0
"169"	2570709.9932	1122287.5764	0
"170"	2576670.6241	1126212.8256	0
"171"	2576310.1678	1126305.8035	0
"172"	2573600.04	1124274.2375	0
"173"	2577503.2217	1127204.6032	0
"174"	2578429.2296	1126929.9267	0
"175"	2578439.0637	1127104.0508	0
"176"	2578454.8555	1127133.8725	0
"177"	2578480.6942	1127198.9559	0
"178"	2578626.9149	1127191.4654	0
"179"	2578598.0872	1126794.4394	0
"180"	2578224.5114	1126575.1139	1
"181"	2578059.8816	1126492.4142	0
"182"	2578037.838	1126409.0006	0
"183"	2577953.5468	1126367.463	0
"184"	2577876.8193	1126293.1467	0
"185"	2577799.6507	1126297.1393	0
"186"	2579022.3726	1126207.708	0
"187"	2578957.2354	1126397.5568	0
"188"	2578967.105	1126449.3357	0
"189"	2579225.0232	1126601.599	0
"190"	2579713.2796	1126380.5197	0
"191"	2579850.9367	1126387.0533	0
"192"	2579856.0752	1126390.8625	0
"193"	2579966.3672	1126392.8233	1
"194"	2580671.0965	1126348.2219	0
"195"	2580710.0295	1126346.9455	0
"196"	2580307.9556	1125895.4994	0
"197"	2580101.3854	1125999.6983	0
"198"	2579801.1111	1125899.6165	1
"199"	2579896.4671	1125666.4941	1
"200"	2579975.3244	1125451.3923	0
"201"	2579498.3631	1126100.4591	0
"202"	2579600.5889	1126198.4841	0
"203"	2578097.1295	1126797.2609	0
"204"	2575300.0228	1124699.7929	0
"205"	2576498.0183	1125301.8667	0
"206"	2576485.0423	1125157.3866	0
"207"	2575526.4145	1124591.0751	0
"208"	2575302.9153	1124296.5263	1
"209"	2575299.4944	1121901.5143	0
"210"	2577001.7864	1125736.8176	1
"211"	2577095.0181	1125562.8529	1
"212"	2577191.1298	1125437.9397	0
"213"	2577231.7775	1125336.8814	1
"214"	2577903.232	1125558.8563	1
"215"	2577596.7646	1125602.2885	1
"216"	2579864.4481	1125055.2707	1
"217"	2579899.227	1125101.442	1
"218"	2579935.0834	1124833.9295	0
"219"	2579903.3409	1124812.1242	0
"220"	2579838.7023	1124771.0051	0
"221"	2579484.1069	1124505.0894	0
"222"	2579281.4999	1124628.9744	0
"223"	2579398.2912	1124796.2071	0
"224"	2579842.3348	1125477.2779	0
"225"	2579503.1037	1125604.4841	0
"226"	2579321.0676	1125692.0886	0
"227"	2579004.1478	1125798.7236	0
"228"	2570652.631	1118626.3564	0
"229"	2570842.087	1118705.7757	1
"230"	2571813.1839	1118214.1201	0
"231"	2571898.2782	1118200.5151	1
"232"	2572001.4489	1118302.4229	0
"233"	2572061.3393	1118574.6873	1
"234"	2571900.0696	1117895.6223	0
"235"	2571799.3012	1117699.3752	0
"236"	2571708.7741	1117300.2577	0
"237"	2571799.4328	1117099.5515	0
"238"	2571703.2916	1116898.8338	0
"239"	2571601.9005	1116799.5592	0
"240"	2571583.003	1117803.3689	0
"241"	2571301.05	1119198.0906	1
"242"	2578934.5637	1124240.6203	0
"243"	2578985.1527	1124215.8924	0
"244"	2578998.5503	1124101.8233	0
"245"	2579126.3605	1124115.0448	0
"246"	2579132.8004	1124078.5473	0
"247"	2579229.4071	1124057.2721	0
"248"	2579098.1231	1123904.9008	0
"249"	2579169.1044	1123873.1095	0
"250"	2578998.1808	1123799.9315	0
"251"	2579011.8253	1123772.991	0
"252"	2578960.3282	1123706.4185	0
"253"	2578943.5958	1123707.70669999	0
"254"	2578929.4595	1123692.16299999	0
"255"	2578898.2906	1123699.692	0
"256"	2578822.8065	1123633.3416	0
"257"	2578799.6121	1123596.349	0
"258"	2578770.1191	1123460.3266	0
"259"	2578708.2047	1123582.2782	0
"260"	2578614.173	1123558.699	0
"261"	2578616.6623	1123647.2672	0
"262"	2578587.7946	1123645.594	0
"263"	2578564.0254	1123659.0269	0
"264"	2578505.9372	1123757.8354	1
"265"	2578728.1646	1124054.8771	0
"266"	2578146.1675	1125630.0037	0
"267"	2578399.3	1126000.6	1
"268"	2573894.0434	1118673.878	0
"269"	2573599.7001	1118504.0325	0
"270"	2573103.526	1118598.5481	0
"271"	2573105.8962	1118601.2603	0
"272"	2572500.6342	1118400.0469	1
"273"	2573152.6049	1117997.13679999	0
"274"	2572501.7049	1118104.1807	0
"275"	2572404.3597	1118198.4849	0
"276"	2572300.4074	1117997.2228	0
"277"	2572098.3213	1118101.1227	1
"278"	2575696.4467	1122695.7671	1
"279"	2577301.7171	1122199.2696	0
"280"	2577498.3244	1122000.1499	0
"281"	2577301.1517	1122003.5059	0
"282"	2577103.4991	1121999.4987	0
"283"	2576994.0119	1121800.6324	0
"284"	2577209.2515	1121724.6142	0
"285"	2573199.8095	1119600.8016	0
"286"	2572668.2248	1119795.3365	0
"287"	2572987.312	1120284.8403	0
"288"	2572902.2379	1120546.1111	1
"289"	2572299.3382	1120103.3009	0
"290"	2572324.7726	1119772.724	1
"291"	2572098.7411	1119498.922	0
"292"	2572004.8668	1118896.9273	0
"293"	2578505.152	1123280.9649	0
"294"	2578471.7879	1123241.9774	0
"295"	2578200.111	1123068.5334	0
"296"	2578100.1813	1122993.255	0
"297"	2577951.9181	1122991.8122	0
"298"	2577952.0505	1122991.2333	0
"299"	2577912.5191	1122900.8699	0
"300"	2578823.854	1123767.0495	0
"301"	2578500.7432	1124402.2827	1
"302"	2577446.4175	1124251.7254	0
"303"	2560232.6395	1147947.1055	0
"304"	2560322.9734	1148217.5823	0
"305"	2559639.5811	1147674.0956	0
"306"	2559727.5993	1148105.3806	0
"307"	2572430.6676	1131194.1223	0
"308"	2572213.3694	1131436.0851	0
"309"	2572027.9691	1130586.1129	0
"310"	2571953.8015	1130420.9881	1
"311"	2571250.5101	1131047.7964	0
"312"	2571003.7384	1130794.1549	1
"313"	2572399.8352	1130098.8406	0
"314"	2572600.0131	1129999.9271	0
"315"	2572791.2808	1130001.0412	1
"316"	2573075.8769	1130849.1519	0
"317"	2572958.702	1130702.2523	0
