"X"	"Y"	"resp"
"144"	2570652.4	1118626.4	1
"145"	2581200.1	1130125.2	0
"146"	2576800	1137648	1
"147"	2570842	1118704.9	1
"148"	2567025	1136049	1
"149"	2575564.1	1136336.5	1
"150"	2564479	1142336	1
"151"	2576053.4	1136301.8	1
"152"	2571576	1119374	1
"153"	2581401	1144503	1
"154"	2572221	1117491	0
"155"	2577352	1152347	1
"156"	2577209	1121725	0
"157"	2581101	1129848	0
"158"	2572199.8	1117650.9	0
"159"	2572981.6	1117609.8	0
"160"	2576994	1121800.4	0
"161"	2577400	1122951	0
"162"	2577524.7	1122699.5	0
"163"	2582709	1132001	0
"164"	2581610.1	1130059.4	0
"165"	2571002.1	1117025.8	1
"166"	2577489	1136515.8	1
"167"	2577175	1152225	0
"168"	2581359	1130491	0
"169"	2578042.8	1122655.1	0
"170"	2578224	1123526	0
"171"	2572061.3	1118574.9	0
"172"	2578342	1123919	0
"173"	2571651.4	1117998.6	0
"174"	2578120	1123337	0
"175"	2572787.5	1117489.2	0
"176"	2582384.9	1130722.1	0
"177"	2582686.8	1131030.8	0
"178"	2582883.1	1131371.4	0
"179"	2575200.1	1119102	0
"180"	2575949.4	1120677.4	0
"181"	2571813.5	1118214.4	0
"182"	2572793	1124557	1
"183"	2572945.7	1123049.8	0
"184"	2580477	1132142	1
"185"	2575825	1137074.4	0
"186"	2581882	1132197	1
"187"	2579224.9	1126601.5	1
"188"	2572299.1	1120848.7	1
"189"	2578352.6	1125122.8	1
"190"	2577523	1152782	1
"191"	2579985	1136034.5	1
"192"	2571751	1119856	1
"193"	2572671.6	1119804.4	1
"194"	2580400	1136150	1
"195"	2572325	1119773	1
"196"	2578850.8	1136647.6	1
"197"	2571583.1	1117803.5	0
"198"	2582774.8	1130479.7	0
"199"	2582277.9	1130114.1	0
