"X"	"Y"	"resp"
"769"	2581379.7	1137749.9	0
"770"	2578753.8	1125899.1	0
"771"	2583335.4	1145409.1	0
"772"	2580525.8	1137224.8	0
"773"	2577446.5	1124252	0
"774"	2577174.9	1138100	0
"775"	2577076.1	1137874.7	1
"776"	2573075.3	1130849	0
"778"	2576974.5	1123426.3	1
"779"	2574207.2	1130257.2	0
"780"	2579550	1152800	0
"781"	2568181	1137004	0
"782"	2578224.5	1126575.1	0
"783"	2568331	1137532	0
"784"	2567397	1135231	1
"785"	2582874	1153225	0
"786"	2582975.2	1153650	0
"787"	2576600.7	1123898.4	0
"788"	2575526.4	1124591.1	0
"789"	2581525	1145327	0
"790"	2570326	1118574.8	0
"791"	2573268.3	1130105.2	0
"792"	2582675.7	1153675.5	0
"793"	2575167	1137251	0
"794"	2576750.7	1129474.4	0
"795"	2578037.2	1138218.7	0
"796"	2567800.8	1137174	1
"797"	2573339	1121070	0
"798"	2584078.3	1155077.5	0
"799"	2571250.6	1131047.4	0
"800"	2580000	1153749	0
"801"	2565100	1142293	0
"802"	2577349.5	1124601.4	0
"803"	2581550	1141975	0
"804"	2575725	1123575.3	0
"805"	2580599	1142450	0
"806"	2580949.8	1137675.4	0
"807"	2570204.8	1117051.6	0
"808"	2579360	1138513	0
"809"	2570629.3	1117628.7	0
"810"	2570900.2	1137500.1	0
"811"	2573410.4	1117778	0
"812"	2567773	1136721.7	0
"813"	2578921.2	1137373.2	0
"814"	2582112.9	1145111.3	0
"815"	2577700.1	1127074	0
"816"	2571297.1	1118325.6	0
"817"	2576125	1127300	0
"818"	2573152.8	1117996.8	0
"819"	2578370	1137739	0
"820"	2578399.3	1126000.6	0
"821"	2578550.1	1125700.3	1
"822"	2566724.3	1135125.3	1
"823"	2577150	1137549	0
"824"	2579281.6	1124630.2	0
"825"	2581176	1136034	0
